Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2011,7,CAR,Sun,October 23,W,N,H,WAS,33,20,18,23,232,1,0,4,24,11.1,8.6,78.3,123.2,37,175,4.7,2,4,4,3,3,3,116,5,12,0,0,35:30,22,37,261,1,1,3,18,7.5,6.5,59.5,78.8,23,92,4.0,1,5,12,0,2,24:30
2011,8,CAR,Sun,October 30,L,N,H,MIN,21,24,22,35,265,3,0,3,25,8.3,7.0,62.9,114.6,27,140,5.2,0,0,1,3,3,4,174,6,12,1,1,27:55,18,28,229,1,0,4,7,8.4,7.2,64.3,101.6,33,132,4.0,2,7,14,0,0,32:05
2011,10,CAR,Sun,November 13,L,N,H,OTI,3,30,23,40,166,0,1,5,46,5.3,3.7,57.5,56.9,19,113,5.9,0,1,2,0,0,8,365,3,14,0,0,27:24,15,27,211,1,1,1,8,8.1,7.5,55.6,77.9,35,172,4.9,1,3,13,0,0,32:36
2011,11,CAR,Sun,November 20,L,N,A,DET,35,49,22,38,272,1,4,1,8,7.4,7.0,57.9,49.3,26,137,5.3,2,2,2,3,3,3,122,3,10,0,0,26:53,28,36,326,5,2,2,9,9.3,8.6,77.8,120.8,29,169,5.8,2,6,11,0,0,33:07
2011,12,CAR,Sun,November 27,W,N,A,CLT,27,19,20,27,176,0,0,3,32,7.7,5.9,74.1,91.0,35,201,5.7,3,2,3,3,3,4,181,6,12,0,0,36:17,15,29,218,1,2,2,8,7.8,7.0,51.7,59.3,23,105,4.6,1,1,9,1,1,23:43
2011,13,CAR,Sun,December 4,W,N,A,TAM,38,19,13,22,222,1,0,2,9,10.5,9.3,59.1,108.5,39,163,4.2,4,1,1,5,5,3,114,6,11,1,1,32:41,16,27,207,1,1,2,22,8.5,7.1,59.3,80.3,27,78,2.9,0,5,13,0,1,27:19
2011,14,CAR,Sun,December 11,L,N,H,ATL,23,31,19,39,259,2,2,2,17,7.1,6.3,48.7,66.1,23,157,6.8,1,0,1,3,3,6,256,5,13,0,1,29:17,22,38,308,4,0,3,12,8.4,7.5,57.9,119.2,28,86,3.1,0,8,17,0,0,30:43
2011,15,CAR,Sun,December 18,W,N,A,HTX,28,13,14,24,150,2,0,2,10,6.7,5.8,58.3,104.5,34,166,4.9,2,0,0,4,4,5,252,9,14,0,0,32:34,19,30,208,0,2,2,4,7.1,6.5,63.3,56.0,25,150,6.0,1,2,9,0,0,27:26
2011,16,CAR,Sat,December 24,W,N,H,TAM,48,16,12,17,163,3,0,1,8,10.1,9.1,70.6,140.4,31,270,8.7,3,2,2,6,6,2,93,0,6,2,2,27:03,28,38,258,1,1,3,16,7.2,6.3,73.7,89.6,19,59,3.1,1,5,11,1,3,32:57
2011,17,CAR,Sun,January 1,L,N,A,NOR,17,45,15,25,137,1,1,2,21,6.3,5.1,60.0,71.6,24,164,6.8,1,1,1,2,2,4,183,0,5,0,0,25:26,31,38,409,5,1,0,0,10.8,10.8,81.6,140.1,35,208,5.9,1,6,9,0,1,34:34
2012,1,CAR,Sun,September 9,L,N,A,TAM,10,16,23,33,291,1,2,3,12,9.2,8.1,69.7,81.8,13,10,0.8,0,1,1,1,1,6,199,2,10,0,0,22:33,16,24,128,1,0,2,10,5.8,4.9,66.7,93.7,36,130,3.6,0,5,14,0,0,37:27
2012,2,CAR,Sun,September 16,W,N,H,NOR,35,27,14,20,244,1,0,1,9,12.7,11.6,70.0,127.9,41,219,5.3,3,0,0,5,5,5,229,6,12,0,1,29:36,31,49,323,1,2,1,2,6.6,6.5,63.3,72.1,27,163,6.0,2,7,13,0,1,30:24
2012,3,CAR,Thu,September 20,L,N,H,NYG,7,36,19,33,267,0,3,2,21,8.7,7.6,57.6,45.9,20,60,3.0,1,0,0,1,1,3,125,4,9,0,1,23:50,28,37,280,1,0,2,12,7.9,7.2,75.7,105.7,29,125,4.3,2,7,14,0,0,36:10
2012,4,CAR,Sun,September 30,L,N,A,ATL,28,30,15,25,205,2,0,3,10,8.6,7.3,60.0,112.9,35,199,5.7,2,0,0,4,4,6,271,4,11,0,0,30:06,25,40,305,3,1,7,64,9.2,6.5,62.5,100.5,19,121,6.4,0,5,13,0,0,29:54
2012,5,CAR,Sun,October 7,L,N,H,SEA,12,16,12,29,108,0,0,4,33,4.9,3.3,41.4,52.1,19,82,4.3,0,1,1,1,1,7,318,2,11,0,1,24:23,19,25,212,1,2,2,9,8.8,7.9,76.0,80.7,35,98,2.8,0,7,14,0,1,35:37
2012,7,CAR,Sun,October 21,L,N,H,DAL,14,19,21,37,216,1,1,2,17,6.3,5.5,56.8,71.5,21,112,5.3,1,0,0,2,2,6,248,2,10,0,2,26:23,24,34,227,1,0,0,0,6.7,6.7,70.6,98.5,31,85,2.7,0,6,14,0,0,33:37
2012,8,CAR,Sun,October 28,L,N,A,CHI,22,23,20,39,297,0,2,2,17,8.1,7.2,51.3,55.2,36,119,3.3,0,5,5,1,1,3,77,10,19,1,1,36:38,19,28,131,1,1,6,55,6.6,3.9,67.9,75.1,19,79,4.2,1,2,8,0,0,23:22
2012,9,CAR,Sun,November 4,W,N,A,WAS,21,13,13,23,201,1,0,0,0,8.7,8.7,56.5,100.1,27,129,4.8,2,0,1,3,3,5,161,5,11,0,0,24:40,23,39,186,0,0,4,29,5.5,4.3,59.0,71.1,32,151,4.7,1,3,15,3,5,35:20
2012,10,CAR,Sun,November 11,L,N,H,DEN,14,36,21,36,198,2,2,7,43,6.7,4.6,58.3,69.0,21,52,2.5,0,0,1,2,2,9,451,0,12,0,0,31:34,27,38,295,1,0,1,6,7.9,7.6,71.1,102.4,22,65,3.0,1,3,13,0,0,28:26
2012,11,CAR,Sun,November 18,L,Y,H,TAM,21,27,16,29,234,1,0,2,18,8.7,7.5,55.2,93.2,34,97,2.9,1,0,1,3,3,6,274,9,17,0,1,31:50,25,46,236,3,2,1,12,5.4,5.0,54.3,72.4,30,167,5.6,0,7,18,1,2,32:30
2012,12,CAR,Mon,November 26,W,N,A,PHI,30,22,18,28,289,2,0,2,17,10.9,9.6,64.3,122.5,35,109,3.1,2,1,1,3,4,5,188,6,12,0,0,35:12,16,21,107,0,0,1,12,5.7,4.9,76.2,86.8,26,204,7.8,2,2,8,0,1,24:48
2012,13,CAR,Sun,December 2,L,N,A,KAN,21,27,15,27,220,3,0,2,12,8.6,7.6,55.6,119.4,22,165,7.5,0,0,0,3,3,4,184,6,10,0,0,22:47,19,23,197,2,0,1,4,8.7,8.2,82.6,131.3,43,158,3.7,1,6,14,3,3,37:13
2012,14,CAR,Sun,December 9,W,N,H,ATL,30,20,23,35,280,2,0,1,7,8.2,7.8,65.7,109.2,32,195,6.1,1,3,3,3,3,2,88,9,15,1,1,35:47,34,49,327,2,1,2,15,7.0,6.4,69.4,92.8,11,35,3.2,1,2,8,1,2,24:13
2012,15,CAR,Sun,December 16,W,N,A,SDG,31,7,19,33,217,2,0,2,14,7.0,6.2,57.6,97.7,39,155,4.0,2,1,1,4,4,4,158,7,14,1,1,37:32,16,23,94,1,0,6,27,5.3,3.2,69.6,91.6,16,70,4.4,0,3,9,0,0,22:28
2012,16,CAR,Sun,December 23,W,N,H,RAI,17,6,18,29,159,1,1,2,11,5.9,5.1,62.1,73.8,28,112,4.0,1,1,2,2,2,4,195,6,15,0,0,30:55,20,36,142,0,1,1,9,4.2,3.8,55.6,53.2,22,47,2.1,0,4,15,0,2,29:05
2012,17,CAR,Sun,December 30,W,N,A,NOR,44,38,17,34,257,0,1,1,3,7.6,7.3,50.0,63.0,39,273,7.0,5,3,4,5,5,2,101,10,16,0,0,33:55,29,43,378,4,1,2,18,9.2,8.4,67.4,116.2,18,63,3.5,0,4,12,2,2,26:05
2013,1,CAR,Sun,September 8,L,N,H,SEA,7,12,16,23,119,1,0,1,6,5.4,5.0,69.6,96.1,26,134,5.2,0,0,0,1,1,5,239,5,11,0,0,29:46,25,33,300,1,0,2,20,9.7,8.6,75.8,113.2,26,70,2.7,0,6,13,0,0,30:14
2013,2,CAR,Sun,September 15,L,N,A,BUF,23,24,21,38,183,2,1,6,46,6.0,4.2,55.3,74.8,32,125,3.9,0,3,3,2,2,5,257,7,16,0,0,33:41,27,39,287,1,1,1,9,7.6,7.2,69.2,88.3,33,149,4.5,1,6,14,0,0,26:19
2013,3,CAR,Sun,September 22,W,N,H,NYG,38,0,15,27,208,3,1,1,15,8.3,7.4,55.6,102.1,46,194,4.2,2,1,1,5,5,2,97,8,14,1,2,36:47,14,27,90,0,2,7,45,5.0,2.6,51.9,28.3,16,60,3.8,0,3,12,0,1,23:13
2013,5,CAR,Sun,October 6,L,N,A,CRD,6,22,21,39,258,0,3,7,50,7.9,5.6,53.8,42.5,20,95,4.8,0,2,2,0,0,4,195,5,12,0,1,31:04,19,28,160,1,3,2,15,6.3,5.3,67.9,54.8,28,90,3.2,1,4,12,0,0,28:56
2013,6,CAR,Sun,October 13,W,N,A,MIN,35,10,20,26,236,3,0,1,6,9.3,8.7,76.9,142.5,39,131,3.4,2,0,0,5,5,3,99,7,12,2,2,36:27,32,44,215,1,2,3,26,5.5,4.6,72.7,71.7,13,75,5.8,0,6,14,1,2,23:33
2013,7,CAR,Sun,October 20,W,N,H,RAM,30,15,15,17,180,1,0,2,24,12.0,9.5,88.2,130.4,38,102,2.7,1,3,3,3,3,3,154,2,9,0,0,33:20,23,34,254,1,1,4,20,8.1,6.7,67.6,87.1,21,63,3.0,0,4,13,0,2,26:40
2013,8,CAR,Thu,October 24,W,N,A,TAM,31,13,23,32,195,2,0,3,26,6.9,5.6,71.9,108.2,27,129,4.8,2,1,1,4,4,5,216,5,12,1,1,34:33,30,51,249,1,0,3,26,5.4,4.6,58.8,78.0,14,48,3.4,0,4,14,0,2,25:27
2013,9,CAR,Sun,November 3,W,N,H,ATL,34,10,23,37,242,1,2,1,7,6.7,6.4,62.2,67.6,33,131,4.0,2,2,2,4,4,3,128,8,14,1,1,36:31,20,27,211,1,3,1,8,8.1,7.5,74.1,69.1,20,78,3.9,0,4,10,0,0,23:29
2013,10,CAR,Sun,November 10,W,N,A,SFO,10,9,16,32,141,0,1,3,28,5.3,4.0,50.0,49.1,31,109,3.5,1,1,2,1,1,7,320,7,17,0,0,32:03,11,22,46,0,1,6,45,4.1,1.6,50.0,37.3,24,105,4.4,0,2,13,0,0,27:57
2013,11,CAR,Mon,November 18,W,N,H,NWE,24,20,19,28,197,3,0,3,12,7.5,6.4,67.9,123.7,23,103,4.5,0,1,1,3,3,2,87,8,11,0,0,29:14,29,40,283,1,1,2,13,7.4,6.7,72.5,89.9,25,107,4.3,1,5,10,1,1,30:46
2013,12,CAR,Sun,November 24,W,N,A,MIA,20,16,19,38,159,1,1,3,15,4.6,3.9,50.0,59.0,28,136,4.9,1,2,3,2,2,7,397,6,17,2,2,30:12,28,42,280,1,1,3,30,7.4,6.2,66.7,83.4,17,52,3.1,0,4,16,0,0,29:48
2013,13,CAR,Sun,December 1,W,N,H,TAM,27,6,18,29,263,2,2,0,0,9.1,9.1,62.1,85.8,34,163,4.8,1,2,2,3,3,3,138,5,13,2,2,34:25,14,21,140,0,1,5,40,8.6,5.4,66.7,65.6,20,66,3.3,0,1,10,0,1,25:35
2013,14,CAR,Sun,December 8,L,N,A,NOR,13,31,22,34,111,1,0,5,49,4.7,2.8,64.7,79.4,23,128,5.6,0,2,3,1,1,5,227,6,15,1,1,32:27,30,42,304,4,0,2,9,7.5,6.9,71.4,123.5,17,69,4.1,0,7,12,0,0,27:33
2013,15,CAR,Sun,December 15,W,N,H,NYJ,30,20,16,24,261,1,0,2,12,11.4,10.0,66.7,116.8,36,131,3.6,1,3,3,3,3,2,92,5,11,0,1,33:01,15,28,140,1,1,4,27,6.0,4.4,53.6,64.6,28,157,5.6,1,8,15,0,0,26:59
2013,16,CAR,Sun,December 22,W,N,H,NOR,17,13,13,22,141,1,1,4,40,8.2,5.4,59.1,74.2,18,81,4.5,1,1,1,2,2,8,406,0,9,0,0,21:12,30,45,239,1,2,6,42,6.2,4.7,66.7,68.7,30,126,4.2,0,5,18,0,1,38:48
2013,17,CAR,Sun,December 29,W,N,A,ATL,21,20,15,27,149,2,1,1,0,5.5,5.3,55.6,80.6,29,134,4.6,0,0,0,3,3,6,292,7,15,0,0,25:34,28,40,231,2,1,9,49,7.0,4.7,70.0,90.7,20,76,3.8,0,7,16,1,1,34:26
2014,1,CAR,Sun,September 7,W,N,A,TAM,20,14,24,34,221,2,0,1,9,6.8,6.3,70.6,107.6,33,113,3.4,0,2,3,2,2,6,282,6,15,1,1,35:12,22,35,162,2,2,3,21,5.2,4.3,62.9,69.0,17,102,6.0,0,6,12,0,0,24:48
2014,2,CAR,Sun,September 14,W,N,H,DET,24,7,22,34,251,1,0,4,30,8.3,6.6,64.7,96.6,24,62,2.6,1,3,3,1,1,6,269,3,12,0,0,29:19,27,48,253,1,1,4,38,6.1,4.9,56.3,69.2,18,70,3.9,0,6,15,1,2,30:41
2014,3,CAR,Sun,September 21,L,N,H,PIT,19,37,29,41,307,2,0,3,23,8.0,7.0,70.7,108.5,10,42,4.2,0,2,2,1,1,4,210,4,12,1,1,25:21,22,30,190,2,0,1,6,6.5,6.1,73.3,111.8,34,264,7.8,1,3,11,1,1,34:39
2014,4,CAR,Sun,September 28,L,N,A,RAV,10,38,20,34,248,1,0,2,20,7.9,6.9,58.8,91.3,26,67,2.6,0,1,1,1,1,4,194,10,15,0,0,29:36,22,31,327,3,0,0,0,10.5,10.5,71.0,137.4,30,127,4.2,2,10,13,0,0,30:24
2014,5,CAR,Sun,October 5,W,N,H,CHI,31,24,19,35,231,2,1,2,24,7.3,6.2,54.3,82.0,26,91,3.5,1,1,1,4,4,5,241,5,12,0,0,27:01,28,36,262,2,2,4,27,8.0,6.6,77.8,92.4,22,85,3.9,1,5,13,0,1,32:59
2014,6,CAR,Sun,October 12,T,Y,A,CIN,37,37,29,46,284,2,1,0,0,6.2,6.2,63.0,85.8,34,147,4.3,2,3,4,4,4,1,38,8,17,2,2,39:30,33,43,320,2,2,1,3,7.5,7.3,76.7,93.2,31,193,6.2,2,10,16,0,0,35:30
2014,7,CAR,Sun,October 19,L,N,A,GNB,17,38,22,39,223,2,1,3,25,6.4,5.3,56.4,79.3,25,108,4.3,0,1,1,2,2,7,377,4,12,0,1,30:11,19,24,241,3,0,2,14,10.6,9.3,79.2,148.1,30,122,4.1,2,4,11,0,0,29:49
2014,8,CAR,Sun,October 26,L,N,H,SEA,9,13,12,22,152,0,1,3,19,7.8,6.1,54.5,57.4,31,114,3.7,0,3,3,0,0,2,78,2,10,1,2,31:00,20,32,191,1,1,1,8,6.2,5.8,62.5,76.4,26,119,4.6,0,4,11,0,0,29:00
2014,9,CAR,Thu,October 30,L,N,H,NOR,10,28,10,28,122,0,1,4,29,5.4,3.8,35.7,35.1,22,109,5.0,1,1,1,1,1,6,253,6,14,0,0,24:42,24,34,270,1,1,4,27,8.7,7.1,70.6,91.5,37,105,2.8,3,7,13,1,1,35:18
2014,10,CAR,Mon,November 10,L,N,A,PHI,21,45,25,40,215,2,3,9,91,7.7,4.4,62.5,62.0,32,102,3.2,1,0,0,3,3,7,333,10,20,0,1,38:05,20,38,328,2,0,1,4,8.7,8.4,52.6,99.5,23,37,1.6,2,5,15,0,1,21:55
2014,11,CAR,Sun,November 16,L,N,H,ATL,17,19,23,37,285,2,2,2,7,7.9,7.3,62.2,81.5,25,106,4.2,0,1,3,2,2,6,214,3,13,0,0,28:02,31,45,260,1,0,2,8,6.0,5.5,68.9,91.0,27,86,3.2,0,5,15,0,0,31:58
2014,13,CAR,Sun,November 30,L,N,A,MIN,13,31,18,35,170,1,1,4,24,5.5,4.4,51.4,62.8,33,178,5.4,0,2,2,1,1,6,146,7,16,1,1,35:48,15,21,118,2,0,3,20,6.6,4.9,71.4,116.8,24,92,3.8,0,4,11,0,0,24:12
2014,14,CAR,Sun,December 7,W,N,A,NOR,41,10,21,33,226,3,0,0,0,6.8,6.8,63.6,114.0,40,271,6.8,2,2,2,5,5,4,158,7,15,0,0,36:00,29,49,218,1,1,2,17,4.8,4.3,59.2,68.2,17,92,5.4,0,5,14,1,2,24:00
2014,15,CAR,Sun,December 14,W,N,H,TAM,19,17,25,40,269,1,0,3,8,6.9,6.3,62.5,90.5,32,123,3.8,0,4,5,1,1,3,99,5,13,0,0,37:23,13,28,136,1,1,3,18,5.5,4.4,46.4,58.0,23,151,6.6,1,5,12,0,0,22:37
2014,16,CAR,Sun,December 21,W,N,H,CLE,17,13,18,31,195,1,1,1,6,6.5,6.1,58.1,74.0,45,209,4.6,1,1,2,2,2,4,199,9,16,0,0,38:03,10,21,144,1,1,3,22,7.9,6.0,47.6,66.4,22,84,3.8,0,3,12,0,0,21:57
2014,17,CAR,Sun,December 28,W,N,A,ATL,34,3,10,16,112,1,0,1,2,7.1,6.6,62.5,104.2,35,194,5.5,1,2,2,4,4,3,145,4,10,0,1,31:13,29,47,225,0,2,6,35,5.5,4.2,61.7,55.7,16,63,3.9,0,7,16,1,3,28:47
2015,1,CAR,Sun,September 13,W,N,A,JAX,20,9,18,31,158,1,1,2,17,5.6,4.8,58.1,69.0,35,105,3.0,0,2,4,2,2,4,179,8,17,1,1,34:06,22,40,169,1,2,5,14,4.6,3.8,55.0,53.0,21,96,4.6,0,3,12,1,2,25:54
2015,2,CAR,Sun,September 20,W,N,H,HTX,24,17,18,37,178,2,1,2,17,5.3,4.6,48.6,69.4,33,172,5.2,1,1,2,3,3,7,377,4,13,0,0,32:29,27,58,239,1,1,1,5,4.2,4.1,46.6,56.6,23,61,2.7,1,5,19,2,4,27:31
2015,3,CAR,Sun,September 27,W,N,H,NOR,27,22,20,31,312,2,0,1,3,10.2,9.8,64.5,119.3,30,119,4.0,1,2,2,3,3,4,173,5,11,1,1,27:16,31,38,310,0,1,1,0,8.2,7.9,81.6,89.7,24,70,2.9,2,7,12,1,1,32:44
2015,4,CAR,Sun,October 4,W,N,A,TAM,37,23,11,22,111,2,0,2,13,5.6,4.6,50.0,95.1,33,133,4.0,0,3,3,4,4,4,154,3,11,0,0,27:50,26,43,270,2,4,2,17,6.7,6.0,60.5,55.4,30,141,4.7,1,8,16,2,2,32:10
2015,6,CAR,Sun,October 18,W,N,A,SEA,27,23,20,36,248,1,2,3,21,7.5,6.4,55.6,63.2,33,135,4.1,3,0,0,3,4,5,243,4,11,0,1,32:12,18,30,219,1,0,4,22,8.0,6.4,60.0,93.6,26,115,4.4,1,4,14,0,0,27:48
2015,7,CAR,Sun,October 25,W,N,H,PHI,27,16,14,24,190,1,3,1,7,8.2,7.6,58.3,58.0,33,204,6.2,2,2,2,3,3,4,157,2,9,0,0,28:54,26,46,172,0,1,5,33,4.5,3.4,56.5,55.7,30,177,5.9,1,7,18,1,2,31:06
2015,8,CAR,Mon,November 2,W,Y,H,CLT,29,26,16,35,239,2,1,2,9,7.1,6.5,45.7,75.8,36,140,3.9,1,3,3,2,3,7,293,4,16,2,2,33:40,23,47,223,2,3,2,8,4.9,4.6,48.9,50.2,35,136,3.9,0,6,18,1,1,35:58
2015,9,CAR,Sun,November 8,W,N,H,GNB,37,29,15,30,297,3,1,0,0,9.9,9.9,50.0,104.4,36,130,3.6,1,3,4,4,4,6,289,5,15,0,0,32:12,25,48,331,4,1,5,38,7.7,6.2,52.1,93.3,19,71,3.7,0,3,14,2,3,27:48
2015,10,CAR,Sun,November 15,W,N,A,OTI,27,10,21,25,184,1,0,5,33,8.7,6.1,84.0,110.7,34,119,3.5,2,2,2,3,3,4,189,7,13,0,0,35:55,16,24,178,0,1,1,7,7.7,7.1,66.7,71.2,21,64,3.0,1,5,12,0,0,24:05
